step,body,x,y,z,energy
1122,1,1.036912e+11,9.895419e+10,4.282130e+10,-2.651241e+33
1128,0,1.392372e+05,3.529100e+04,1.527178e+04,-2.651249e+33
1128,1,1.032265e+11,9.936241e+10,4.299795e+10,-2.651249e+33
1134,0,1.406383e+05,3.584387e+04,1.551103e+04,-2.651257e+33
1134,1,1.027598e+11,9.976879e+10,4.317381e+10,-2.651257e+33
1140,0,1.420451e+05,3.640228e+04,1.575267e+04,-2.651266e+33
1140,1,1.022913e+11,1.001733e+11,4.334887e+10,-2.651266e+33
1146,0,1.434575e+05,3.696626e+04,1.599673e+04,-2.651274e+33
1146,1,1.018209e+11,1.005760e+11,4.352313e+10,-2.651274e+33
1152,0,1.448757e+05,3.753583e+04,1.624321e+04,-2.651282e+33
1152,1,1.013485e+11,1.009768e+11,4.369658e+10,-2.651282e+33
1158,0,1.462994e+05,3.811102e+04,1.649211e+04,-2.651290e+33
1158,1,1.008744e+11,1.013758e+11,4.386922e+10,-2.651290e+33
1164,0,1.477288e+05,3.869183e+04,1.674345e+04,-2.651298e+33
1164,1,1.003983e+11,1.017729e+11,4.404105e+10,-2.651298e+33
1170,0,1.491637e+05,3.927830e+04,1.699724e+04,-2.651306e+33
1170,1,9.992039e+10,1.021681e+11,4.421207e+10,-2.651306e+33
1176,0,1.506042e+05,3.987045e+04,1.725349e+04,-2.651315e+33
1176,1,9.944064e+10,1.025614e+11,4.438227e+10,-2.651315e+33
1182,0,1.520502e+05,4.046830e+04,1.751220e+04,-2.651323e+33
1182,1,9.895904e+10,1.029528e+11,4.455164e+10,-2.651323e+33
1188,0,1.535017e+05,4.107187e+04,1.777339e+04,-2.651331e+33
1188,1,9.847561e+10,1.033423e+11,4.472019e+10,-2.651331e+33
1194,0,1.549587e+05,4.168119e+04,1.803706e+04,-2.651339e+33
1194,1,9.799036e+10,1.037299e+11,4.488792e+10,-2.651339e+33
1200,0,1.564211e+05,4.229627e+04,1.830323e+04,-2.651347e+33
1200,1,9.750330e+10,1.041155e+11,4.505481e+10,-2.651347e+33
1206,0,1.578889e+05,4.291713e+04,1.857190e+04,-2.651355e+33
1206,1,9.701443e+10,1.044993e+11,4.522087e+10,-2.651355e+33
1212,0,1.593621e+05,4.354380e+04,1.884309e+04,-2.651364e+33
1212,1,9.652377e+10,1.048811e+11,4.538609e+10,-2.651364e+33
1218,0,1.608407e+05,4.417630e+04,1.911679e+04,-2.651372e+33
1218,1,9.603133e+10,1.052609e+11,4.555047e+10,-2.651372e+33
1224,0,1.623246e+05,4.481466e+04,1.939303e+04,-2.651380e+33
1224,1,9.553711e+10,1.056388e+11,4.571401e+10,-2.651380e+33
1230,0,1.638138e+05,4.545888e+04,1.967181e+04,-2.651388e+33
1230,1,9.504112e+10,1.060148e+11,4.587670e+10,-2.651388e+33
1236,0,1.653083e+05,4.610899e+04,1.995314e+04,-2.651396e+33
1236,1,9.454337e+10,1.063888e+11,4.603854e+10,-2.651396e+33
1242,0,1.668080e+05,4.676501e+04,2.023703e+04,-2.651404e+33
1242,1,9.404388e+10,1.067608e+11,4.619953e+10,-2.651404e+33
1248,0,1.683130e+05,4.742697e+04,2.052348e+04,-2.651413e+33
1248,1,9.354265e+10,1.071309e+11,4.635967e+10,-2.651413e+33
1254,0,1.698231e+05,4.809488e+04,2.081252e+04,-2.651421e+33
1254,1,9.303968e+10,1.074989e+11,4.651895e+10,-2.651421e+33
1260,0,1.713385e+05,4.876877e+04,2.110413e+04,-2.651429e+33
1260,1,9.253500e+10,1.078650e+11,4.667736e+10,-2.651429e+33
1266,0,1.728589e+05,4.944865e+04,2.139834e+04,-2.651437e+33
1266,1,9.202860e+10,1.082291e+11,4.683492e+10,-2.651437e+33
1272,0,1.743845e+05,5.013455e+04,2.169516e+04,-2.651445e+33
1272,1,9.152050e+10,1.085912e+11,4.699160e+10,-2.651445e+33
1278,0,1.759151e+05,5.082648e+04,2.199458e+04,-2.651453e+33
1278,1,9.101071e+10,1.089513e+11,4.714742e+10,-2.651453e+33
1284,0,1.774509e+05,5.152446e+04,2.229663e+04,-2.651462e+33
1284,1,9.049924e+10,1.093093e+11,4.730236e+10,-2.651462e+33
1290,0,1.789916e+05,5.222852e+04,2.260130e+04,-2.651470e+33
1290,1,8.998609e+10,1.096653e+11,4.745643e+10,-2.651470e+33
1296,0,1.805373e+05,5.293868e+04,2.290861e+04,-2.651478e+33
1296,1,8.947128e+10,1.100193e+11,4.760962e+10,-2.651478e+33
1302,0,1.820880e+05,5.365495e+04,2.321857e+04,-2.651486e+33
1302,1,8.895481e+10,1.103713e+11,4.776193e+10,-2.651486e+33
1308,0,1.836437e+05,5.437735e+04,2.353118e+04,-2.651494e+33
1308,1,8.843670e+10,1.107212e+11,4.791335e+10,-2.651494e+33
1314,0,1.852042e+05,5.510590e+04,2.384645e+04,-2.651502e+33
1314,1,8.791695e+10,1.110691e+11,4.806389e+10,-2.651502e+33
1320,0,1.867696e+05,5.584063e+04,2.416440e+04,-2.651511e+33
1320,1,8.739557e+10,1.114149e+11,4.821354e+10,-2.651511e+33
1326,0,1.883399e+05,5.658155e+04,2.448502e+04,-2.651519e+33
1326,1,8.687258e+10,1.117587e+11,4.836229e+10,-2.651519e+33
1332,0,1.899150e+05,5.732868e+04,2.480834e+04,-2.651527e+33
1332,1,8.634799e+10,1.121004e+11,4.851015e+10,-2.651527e+33
1338,0,1.914950e+05,5.808205e+04,2.513435e+04,-2.651535e+33
1338,1,8.582179e+10,1.124400e+11,4.865712e+10,-2.651535e+33
1344,0,1.930796e+05,5.884166e+04,2.546306e+04,-2.651543e+33
1344,1,8.529401e+10,1.127775e+11,4.880318e+10,-2.651543e+33
1350,0,1.946690e+05,5.960753e+04,2.579448e+04,-2.651551e+33
1350,1,8.476465e+10,1.131129e+11,4.894834e+10,-2.651551e+33
1356,0,1.962632e+05,6.037970e+04,2.612863e+04,-2.651560e+33
1356,1,8.423372e+10,1.134463e+11,4.909259e+10,-2.651560e+33
1362,0,1.978619e+05,6.115817e+04,2.646550e+04,-2.651568e+33
1362,1,8.370124e+10,1.137775e+11,4.923593e+10,-2.651568e+33
1368,0,1.994654e+05,6.194296e+04,2.680511e+04,-2.651576e+33
1368,1,8.316720e+10,1.141067e+11,4.937837e+10,-2.651576e+33
1374,0,2.010734e+05,6.273409e+04,2.714747e+04,-2.651584e+33
1374,1,8.263163e+10,1.144337e+11,4.951988e+10,-2.651584e+33
1380,0,2.026861e+05,6.353159e+04,2.749257e+04,-2.651592e+33
1380,1,8.209453e+10,1.147586e+11,4.966049e+10,-2.651592e+33
1386,0,2.043033e+05,6.433546e+04,2.784044e+04,-2.651600e+33
1386,1,8.155592e+10,1.150814e+11,4.980017e+10,-2.651600e+33
1392,0,2.059250e+05,6.514572e+04,2.819107e+04,-2.651609e+33
1392,1,8.101579e+10,1.154021e+11,4.993893e+10,-2.651609e+33
1398,0,2.075513e+05,6.596240e+04,2.854448e+04,-2.651617e+33
1398,1,8.047416e+10,1.157206e+11,5.007677e+10,-2.651617e+33
1404,0,2.091820e+05,6.678552e+04,2.890067e+04,-2.651625e+33
1404,1,7.993105e+10,1.160370e+11,5.021368e+10,-2.651625e+33
1410,0,2.108171e+05,6.761508e+04,2.925966e+04,-2.651633e+33
1410,1,7.938646e+10,1.163512e+11,5.034966e+10,-2.651633e+33
1416,0,2.124567e+05,6.845110e+04,2.962144e+04,-2.651641e+33
1416,1,7.884040e+10,1.166633e+11,5.048470e+10,-2.651641e+33
1422,0,2.141006e+05,6.929361e+04,2.998602e+04,-2.651649e+33
1422,1,7.829288e+10,1.169732e+11,5.061882e+10,-2.651649e+33
1428,0,2.157489e+05,7.014263e+04,3.035343e+04,-2.651658e+33
1428,1,7.774392e+10,1.172809e+11,5.075199e+10,-2.651658e+33
1434,0,2.174015e+05,7.099816e+04,3.072365e+04,-2.651666e+33
1434,1,7.719351e+10,1.175865e+11,5.088423e+10,-2.651666e+33
1440,0,2.190584e+05,7.186022e+04,3.109669e+04,-2.651674e+33
1440,1,7.664168e+10,1.178899e+11,5.101553e+10,-2.651674e+33
1446,0,2.207195e+05,7.272884e+04,3.147258e+04,-2.651682e+33
1446,1,7.608843e+10,1.181911e+11,5.114588e+10,-2.651682e+33
1452,0,2.223849e+05,7.360402e+04,3.185131e+04,-2.651690e+33
1452,1,7.553378e+10,1.184902e+11,5.127528e+10,-2.651690e+33
1458,0,2.240544e+05,7.448579e+04,3.223288e+04,-2.651698e+33
1458,1,7.497772e+10,1.187870e+11,5.140374e+10,-2.651698e+33
1464,0,2.257281e+05,7.537417e+04,3.261731e+04,-2.651707e+33
1464,1,7.442028e+10,1.190817e+11,5.153124e+10,-2.651707e+33
1470,0,2.274060e+05,7.626916e+04,3.300461e+04,-2.651715e+33
1470,1,7.386147e+10,1.193741e+11,5.165779e+10,-2.651715e+33
1476,0,2.290880e+05,7.717078e+04,3.339478e+04,-2.651723e+33
1476,1,7.330128e+10,1.196643e+11,5.178338e+10,-2.651723e+33
1482,0,2.307740e+05,7.807906e+04,3.378783e+04,-2.651731e+33
1482,1,7.273975e+10,1.199524e+11,5.190802e+10,-2.651731e+33
1488,0,2.324640e+05,7.899400e+04,3.418376e+04,-2.651739e+33
1488,1,7.217686e+10,1.202382e+11,5.203169e+10,-2.651739e+33
1494,0,2.341581e+05,7.991563e+04,3.458258e+04,-2.651747e+33
1494,1,7.161264e+10,1.205217e+11,5.215441e+10,-2.651747e+33
1500,0,2.358562e+05,8.084395e+04,3.498430e+04,-2.651756e+33
1500,1,7.104710e+10,1.208031e+11,5.227615e+10,-2.651756e+33
1506,0,2.375582e+05,8.177899e+04,3.538893e+04,-2.651764e+33
1506,1,7.048024e+10,1.210822e+11,5.239693e+10,-2.651764e+33
1512,0,2.392641e+05,8.272076e+04,3.579647e+04,-2.651772e+33
1512,1,6.991208e+10,1.213590e+11,5.251674e+10,-2.651772e+33
1518,0,2.409739e+05,8.366927e+04,3.620693e+04,-2.651780e+33
1518,1,6.934263e+10,1.216336e+11,5.263557e+10,-2.651780e+33
1524,0,2.426875e+05,8.462454e+04,3.662031e+04,-2.651788e+33
1524,1,6.877189e+10,1.219060e+11,5.275344e+10,-2.651788e+33
1530,0,2.444050e+05,8.558659e+04,3.703663e+04,-2.651796e+33
1530,1,6.819989e+10,1.221761e+11,5.287032e+10,-2.651796e+33
1536,0,2.461262e+05,8.655543e+04,3.745588e+04,-2.651805e+33
1536,1,6.762662e+10,1.224439e+11,5.298623e+10,-2.651805e+33
1542,0,2.478512e+05,8.753108e+04,3.787808e+04,-2.651813e+33
1542,1,6.705210e+10,1.227095e+11,5.310115e+10,-2.651813e+33
1548,0,2.495799e+05,8.851354e+04,3.830323e+04,-2.651821e+33
1548,1,6.647634e+10,1.229728e+11,5.321510e+10,-2.651821e+33
1554,0,2.513124e+05,8.950284e+04,3.873134e+04,-2.651829e+33
1554,1,6.589935e+10,1.232339e+11,5.332805e+10,-2.651829e+33
1560,0,2.530484e+05,9.049899e+04,3.916241e+04,-2.651837e+33
1560,1,6.532114e+10,1.234926e+11,5.344002e+10,-2.651837e+33
1566,0,2.547881e+05,9.150200e+04,3.959645e+04,-2.651845e+33
1566,1,6.474172e+10,1.237491e+11,5.355101e+10,-2.651845e+33
1572,0,2.565314e+05,9.251189e+04,4.003347e+04,-2.651854e+33
1572,1,6.416111e+10,1.240032e+11,5.366100e+10,-2.651854e+33
1578,0,2.582783e+05,9.352867e+04,4.047347e+04,-2.651862e+33
1578,1,6.357931e+10,1.242551e+11,5.376999e+10,-2.651862e+33
1584,0,2.600287e+05,9.455236e+04,4.091646e+04,-2.651870e+33
1584,1,6.299634e+10,1.245047e+11,5.387799e+10,-2.651870e+33
1590,0,2.617826e+05,9.558297e+04,4.136244e+04,-2.651878e+33
1590,1,6.241219e+10,1.247520e+11,5.398500e+10,-2.651878e+33
1596,0,2.635399e+05,9.662051e+04,4.181143e+04,-2.651886e+33
1596,1,6.182690e+10,1.249969e+11,5.409100e+10,-2.651886e+33
1602,0,2.653007e+05,9.766500e+04,4.226342e+04,-2.651894e+33
1602,1,6.124046e+10,1.252396e+11,5.419601e+10,-2.651894e+33
1608,0,2.670649e+05,9.871645e+04,4.271842e+04,-2.651903e+33
1608,1,6.065289e+10,1.254799e+11,5.430001e+10,-2.651903e+33
1614,0,2.688325e+05,9.977488e+04,4.317645e+04,-2.651911e+33
1614,1,6.006420e+10,1.257179e+11,5.440300e+10,-2.651911e+33
1620,0,2.706034e+05,1.008403e+05,4.363749e+04,-2.651919e+33
1620,1,5.947439e+10,1.259536e+11,5.450499e+10,-2.651919e+33
1626,0,2.723776e+05,1.019127e+05,4.410157e+04,-2.651927e+33
1626,1,5.888349e+10,1.261869e+11,5.460597e+10,-2.651927e+33
1632,0,2.741550e+05,1.029921e+05,4.456868e+04,-2.651935e+33
1632,1,5.829150e+10,1.264180e+11,5.470594e+10,-2.651935e+33
1638,0,2.759357e+05,1.040786e+05,4.503883e+04,-2.651944e+33
1638,1,5.769843e+10,1.266466e+11,5.480489e+10,-2.651944e+33
1644,0,2.777197e+05,1.051721e+05,4.551202e+04,-2.651952e+33
1644,1,5.710429e+10,1.268730e+11,5.490283e+10,-2.651952e+33
1650,0,2.795067e+05,1.062726e+05,4.598827e+04,-2.651960e+33
1650,1,5.650910e+10,1.270969e+11,5.499976e+10,-2.651960e+33
1656,0,2.812969e+05,1.073802e+05,4.646758e+04,-2.651968e+33
1656,1,5.591286e+10,1.273186e+11,5.509566e+10,-2.651968e+33
1662,0,2.830903e+05,1.084949e+05,4.694995e+04,-2.651976e+33
1662,1,5.531558e+10,1.275378e+11,5.519055e+10,-2.651976e+33
1668,0,2.848867e+05,1.096167e+05,4.743538e+04,-2.651984e+33
1668,1,5.471729e+10,1.277547e+11,5.528441e+10,-2.651984e+33
1674,0,2.866861e+05,1.107456e+05,4.792389e+04,-2.651993e+33
1674,1,5.411798e+10,1.279693e+11,5.537725e+10,-2.651993e+33
1680,0,2.884885e+05,1.118816e+05,4.841548e+04,-2.652001e+33
1680,1,5.351767e+10,1.281815e+11,5.546907e+10,-2.652001e+33
1686,0,2.902939e+05,1.130247e+05,4.891015e+04,-2.652009e+33
1686,1,5.291637e+10,1.283913e+11,5.555986e+10,-2.652009e+33
1692,0,2.921023e+05,1.141749e+05,4.940791e+04,-2.652017e+33
1692,1,5.231410e+10,1.285987e+11,5.564962e+10,-2.652017e+33
1698,0,2.939135e+05,1.153323e+05,4.990876e+04,-2.652025e+33
1698,1,5.171085e+10,1.288037e+11,5.573835e+10,-2.652025e+33
1704,0,2.957276e+05,1.164969e+05,5.041271e+04,-2.652033e+33
1704,1,5.110665e+10,1.290064e+11,5.582605e+10,-2.652033e+33
1710,0,2.975446e+05,1.176686e+05,5.091976e+04,-2.652042e+33
1710,1,5.050151e+10,1.292067e+11,5.591271e+10,-2.652042e+33
1716,0,2.993644e+05,1.188475e+05,5.142992e+04,-2.652050e+33
1716,1,4.989543e+10,1.294045e+11,5.599834e+10,-2.652050e+33
1722,0,3.011869e+05,1.200336e+05,5.194319e+04,-2.652058e+33
1722,1,4.928843e+10,1.296000e+11,5.608293e+10,-2.652058e+33
1728,0,3.030122e+05,1.212269e+05,5.245958e+04,-2.652066e+33
1728,1,4.868051e+10,1.297931e+11,5.616649e+10,-2.652066e+33
1734,0,3.048401e+05,1.224275e+05,5.297910e+04,-2.652074e+33
1734,1,4.807170e+10,1.299838e+11,5.624900e+10,-2.652074e+33
1740,0,3.066708e+05,1.236352e+05,5.350174e+04,-2.652082e+33
1740,1,4.746200e+10,1.301721e+11,5.633048e+10,-2.652082e+33
1746,0,3.085040e+05,1.248502e+05,5.402751e+04,-2.652091e+33
1746,1,4.685142e+10,1.303579e+11,5.641091e+10,-2.652091e+33
1752,0,3.103399e+05,1.260724e+05,5.455642e+04,-2.652099e+33
1752,1,4.623997e+10,1.305414e+11,5.649030e+10,-2.652099e+33
1758,0,3.121784e+05,1.273019e+05,5.508846e+04,-2.652107e+33
1758,1,4.562767e+10,1.307224e+11,5.656864e+10,-2.652107e+33
1764,0,3.140193e+05,1.285387e+05,5.562365e+04,-2.652115e+33
1764,1,4.501453e+10,1.309010e+11,5.664593e+10,-2.652115e+33
1770,0,3.158628e+05,1.297827e+05,5.616199e+04,-2.652123e+33
1770,1,4.440055e+10,1.310772e+11,5.672217e+10,-2.652123e+33
1776,0,3.177087e+05,1.310340e+05,5.670349e+04,-2.652131e+33
1776,1,4.378575e+10,1.312510e+11,5.679737e+10,-2.652131e+33
1782,0,3.195571e+05,1.322926e+05,5.724814e+04,-2.652140e+33
1782,1,4.317014e+10,1.314223e+11,5.687151e+10,-2.652140e+33
1788,0,3.214079e+05,1.335586e+05,5.779595e+04,-2.652148e+33
1788,1,4.255374e+10,1.315912e+11,5.694460e+10,-2.652148e+33
1794,0,3.232610e+05,1.348318e+05,5.834693e+04,-2.652156e+33
1794,1,4.193654e+10,1.317577e+11,5.701664e+10,-2.652156e+33
1800,0,3.251165e+05,1.361123e+05,5.890107e+04,-2.652164e+33
1800,1,4.131857e+10,1.319217e+11,5.708762e+10,-2.652164e+33
1806,0,3.269742e+05,1.374002e+05,5.945839e+04,-2.652172e+33
1806,1,4.069984e+10,1.320833e+11,5.715754e+10,-2.652172e+33
1812,0,3.288342e+05,1.386955e+05,6.001889e+04,-2.652180e+33
1812,1,4.008036e+10,1.322424e+11,5.722640e+10,-2.652180e+33
1818,0,3.306965e+05,1.399981e+05,6.058257e+04,-2.652189e+33
1818,1,3.946013e+10,1.323991e+11,5.729421e+10,-2.652189e+33
1824,0,3.325609e+05,1.413080e+05,6.114943e+04,-2.652197e+33
1824,1,3.883918e+10,1.325533e+11,5.736095e+10,-2.652197e+33
1830,0,3.344275e+05,1.426253e+05,6.171949e+04,-2.652205e+33
1830,1,3.821750e+10,1.327051e+11,5.742664e+10,-2.652205e+33
1836,0,3.362962e+05,1.439500e+05,6.229273e+04,-2.652213e+33
1836,1,3.759512e+10,1.328545e+11,5.749125e+10,-2.652213e+33
1842,0,3.381670e+05,1.452821e+05,6.286917e+04,-2.652221e+33
1842,1,3.697205e+10,1.330013e+11,5.755481e+10,-2.652221e+33
1848,0,3.400398e+05,1.466216e+05,6.344881e+04,-2.652230e+33
1848,1,3.634829e+10,1.331457e+11,5.761730e+10,-2.652230e+33
1854,0,3.419147e+05,1.479684e+05,6.403166e+04,-2.652238e+33
1854,1,3.572386e+10,1.332877e+11,5.767872e+10,-2.652238e+33
1860,0,3.437915e+05,1.493227e+05,6.461771e+04,-2.652246e+33
1860,1,3.509877e+10,1.334271e+11,5.773908e+10,-2.652246e+33
1866,0,3.456703e+05,1.506844e+05,6.520697e+04,-2.652254e+33
1866,1,3.447303e+10,1.335641e+11,5.779836e+10,-2.652254e+33
1872,0,3.475510e+05,1.520535e+05,6.579944e+04,-2.652262e+33
1872,1,3.384665e+10,1.336987e+11,5.785658e+10,-2.652262e+33
1878,0,3.494336e+05,1.534301e+05,6.639513e+04,-2.652270e+33
1878,1,3.321965e+10,1.338307e+11,5.791372e+10,-2.652270e+33
1884,0,3.513180e+05,1.548141e+05,6.699404e+04,-2.652279e+33
1884,1,3.259203e+10,1.339603e+11,5.796979e+10,-2.652279e+33
1890,0,3.532043e+05,1.562055e+05,6.759617e+04,-2.652287e+33
1890,1,3.196381e+10,1.340874e+11,5.802479e+10,-2.652287e+33
1896,0,3.550923e+05,1.576044e+05,6.820153e+04,-2.652295e+33
1896,1,3.133500e+10,1.342120e+11,5.807871e+10,-2.652295e+33
1902,0,3.569820e+05,1.590108e+05,6.881012e+04,-2.652303e+33
1902,1,3.070561e+10,1.343341e+11,5.813156e+10,-2.652303e+33
1908,0,3.588735e+05,1.604246e+05,6.942194e+04,-2.652311e+33
1908,1,3.007566e+10,1.344538e+11,5.818333e+10,-2.652311e+33
1914,0,3.607666e+05,1.618459e+05,7.003699e+04,-2.652319e+33
1914,1,2.944514e+10,1.345709e+11,5.823403e+10,-2.652319e+33
1920,0,3.626614e+05,1.632747e+05,7.065528e+04,-2.652328e+33
1920,1,2.881409e+10,1.346856e+11,5.828365e+10,-2.652328e+33
1926,0,3.645577e+05,1.647110e+05,7.127681e+04,-2.652336e+33
1926,1,2.818250e+10,1.347977e+11,5.833218e+10,-2.652336e+33
1932,0,3.664556e+05,1.661548e+05,7.190159e+04,-2.652344e+33
1932,1,2.755039e+10,1.349074e+11,5.837964e+10,-2.652344e+33
1938,0,3.683551e+05,1.676060e+05,7.252961e+04,-2.652352e+33
1938,1,2.691777e+10,1.350146e+11,5.842602e+10,-2.652352e+33
1944,0,3.702560e+05,1.690648e+05,7.316087e+04,-2.652360e+33
1944,1,2.628465e+10,1.351192e+11,5.847131e+10,-2.652360e+33
1950,0,3.721584e+05,1.705311e+05,7.379539e+04,-2.652368e+33
1950,1,2.565105e+10,1.352214e+11,5.851552e+10,-2.652368e+33
1956,0,3.740623e+05,1.720049e+05,7.443316e+04,-2.652377e+33
1956,1,2.501697e+10,1.353211e+11,5.855865e+10,-2.652377e+33
1962,0,3.759675e+05,1.734862e+05,7.507419e+04,-2.652385e+33
1962,1,2.438243e+10,1.354182e+11,5.860069e+10,-2.652385e+33
1968,0,3.778740e+05,1.749751e+05,7.571848e+04,-2.652393e+33
1968,1,2.374745e+10,1.355129e+11,5.864165e+10,-2.652393e+33
1974,0,3.797819e+05,1.764715e+05,7.636603e+04,-2.652401e+33
1974,1,2.311202e+10,1.356050e+11,5.868153e+10,-2.652401e+33
1980,0,3.816911e+05,1.779754e+05,7.701683e+04,-2.652409e+33
1980,1,2.247616e+10,1.356946e+11,5.872031e+10,-2.652409e+33
1986,0,3.836015e+05,1.794869e+05,7.767091e+04,-2.652417e+33
1986,1,2.183989e+10,1.357818e+11,5.875801e+10,-2.652417e+33
1992,0,3.855131e+05,1.810059e+05,7.832825e+04,-2.652426e+33
1992,1,2.120322e+10,1.358664e+11,5.879462e+10,-2.652426e+33
1998,0,3.874259e+05,1.825325e+05,7.898886e+04,-2.652434e+33
1998,1,2.056615e+10,1.359484e+11,5.883014e+10,-2.652434e+33
2004,0,3.893398e+05,1.840666e+05,7.965274e+04,-2.652442e+33
2004,1,1.992871e+10,1.360280e+11,5.886458e+10,-2.652442e+33
2010,0,3.912549e+05,1.856083e+05,8.031989e+04,-2.652450e+33
2010,1,1.929090e+10,1.361051e+11,5.889792e+10,-2.652450e+33
2016,0,3.931710e+05,1.871576e+05,8.099032e+04,-2.652458e+33
2016,1,1.865273e+10,1.361796e+11,5.893017e+10,-2.652458e+33
2022,0,3.950881e+05,1.887144e+05,8.166403e+04,-2.652467e+33
2022,1,1.801421e+10,1.362516e+11,5.896133e+10,-2.652467e+33
2028,0,3.970063e+05,1.902788e+05,8.234101e+04,-2.652475e+33
2028,1,1.737537e+10,1.363211e+11,5.899140e+10,-2.652475e+33
2034,0,3.989254e+05,1.918508e+05,8.302127e+04,-2.652483e+33
2034,1,1.673620e+10,1.363880e+11,5.902038e+10,-2.652483e+33
2040,0,4.008454e+05,1.934304e+05,8.370482e+04,-2.652491e+33
2040,1,1.609673e+10,1.364525e+11,5.904826e+10,-2.652491e+33
2046,0,4.027664e+05,1.950176e+05,8.439165e+04,-2.652499e+33
2046,1,1.545695e+10,1.365144e+11,5.907505e+10,-2.652499e+33
2052,0,4.046881e+05,1.966123e+05,8.508176e+04,-2.652507e+33
2052,1,1.481690e+10,1.365738e+11,5.910075e+10,-2.652507e+33
2058,0,4.066107e+05,1.982147e+05,8.577516e+04,-2.652516e+33
2058,1,1.417656e+10,1.366306e+11,5.912535e+10,-2.652516e+33
2064,0,4.085341e+05,1.998246e+05,8.647184e+04,-2.652524e+33
2064,1,1.353597e+10,1.366849e+11,5.914885e+10,-2.652524e+33
2070,0,4.104583e+05,2.014422e+05,8.717182e+04,-2.652532e+33
2070,1,1.289513e+10,1.367367e+11,5.917126e+10,-2.652532e+33
2076,0,4.123831e+05,2.030673e+05,8.787509e+04,-2.652540e+33
2076,1,1.225405e+10,1.367860e+11,5.919258e+10,-2.652540e+33
2082,0,4.143087e+05,2.047001e+05,8.858164e+04,-2.652548e+33
2082,1,1.161274e+10,1.368327e+11,5.921280e+10,-2.652548e+33
2088,0,4.162348e+05,2.063405e+05,8.929149e+04,-2.652556e+33
2088,1,1.097122e+10,1.368769e+11,5.923192e+10,-2.652556e+33
2094,0,4.181616e+05,2.079884e+05,9.000464e+04,-2.652565e+33
2094,1,1.032950e+10,1.369185e+11,5.924995e+10,-2.652565e+33
2100,0,4.200890e+05,2.096440e+05,9.072107e+04,-2.652573e+33
2100,1,9.687586e+09,1.369577e+11,5.926688e+10,-2.652573e+33
2106,0,4.220168e+05,2.113072e+05,9.144081e+04,-2.652581e+33
2106,1,9.045495e+09,1.369942e+11,5.928271e+10,-2.652581e+33
2112,0,4.239452e+05,2.129781e+05,9.216384e+04,-2.652589e+33
2112,1,8.403237e+09,1.370283e+11,5.929744e+10,-2.652589e+33
2118,0,4.258741e+05,2.146565e+05,9.289017e+04,-2.652597e+33
2118,1,7.760825e+09,1.370598e+11,5.931107e+10,-2.652597e+33
2124,0,4.278034e+05,2.163426e+05,9.361979e+04,-2.652606e+33
2124,1,7.118269e+09,1.370888e+11,5.932361e+10,-2.652606e+33
2130,0,4.297330e+05,2.180363e+05,9.435272e+04,-2.652614e+33
2130,1,6.475583e+09,1.371152e+11,5.933505e+10,-2.652614e+33
2136,0,4.316631e+05,2.197376e+05,9.508894e+04,-2.652622e+33
2136,1,5.832778e+09,1.371391e+11,5.934538e+10,-2.652622e+33
2142,0,4.335934e+05,2.214465e+05,9.582847e+04,-2.652630e+33
2142,1,5.189866e+09,1.371604e+11,5.935462e+10,-2.652630e+33
2148,0,4.355241e+05,2.231631e+05,9.657129e+04,-2.652638e+33
2148,1,4.546859e+09,1.371793e+11,5.936276e+10,-2.652638e+33
2154,0,4.374549e+05,2.248873e+05,9.731742e+04,-2.652646e+33
2154,1,3.903769e+09,1.371955e+11,5.936980e+10,-2.652646e+33
2160,0,4.393860e+05,2.266191e+05,9.806684e+04,-2.652655e+33
2160,1,3.260608e+09,1.372093e+11,5.937574e+10,-2.652655e+33
2166,0,4.413173e+05,2.283586e+05,9.881957e+04,-2.652663e+33
2166,1,2.617387e+09,1.372204e+11,5.938059e+10,-2.652663e+33
2172,0,4.432488e+05,2.301056e+05,9.957561e+04,-2.652671e+33
2172,1,1.974118e+09,1.372291e+11,5.938433e+10,-2.652671e+33
2178,0,4.451803e+05,2.318604e+05,1.003349e+05,-2.652679e+33
2178,1,1.330814e+09,1.372352e+11,5.938697e+10,-2.652679e+33
2184,0,4.471119e+05,2.336227e+05,1.010976e+05,-2.652687e+33
2184,1,6.874864e+08,1.372387e+11,5.938851e+10,-2.652687e+33
2190,0,4.490435e+05,2.353927e+05,1.018635e+05,-2.652695e+33
2190,1,4.414700e+07,1.372398e+11,5.938895e+10,-2.652695e+33
2196,0,4.509752e+05,2.371703e+05,1.026328e+05,-2.652704e+33
2196,1,-5.991922e+08,1.372382e+11,5.938829e+10,-2.652704e+33
2202,0,4.529067e+05,2.389556e+05,1.034053e+05,-2.652712e+33
2202,1,-1.242519e+09,1.372342e+11,5.938653e+10,-2.652712e+33
2208,0,4.548383e+05,2.407484e+05,1.041812e+05,-2.652720e+33
2208,1,-1.885822e+09,1.372276e+11,5.938368e+10,-2.652720e+33
2214,0,4.567697e+05,2.425489e+05,1.049603e+05,-2.652728e+33
2214,1,-2.529090e+09,1.372184e+11,5.937972e+10,-2.652728e+33
2220,0,4.587010e+05,2.443571e+05,1.057428e+05,-2.652736e+33
2220,1,-3.172309e+09,1.372067e+11,5.937466e+10,-2.652736e+33
