step,body,x,y,z,energy
1122,1,1.493387e+11,1.557469e+11,7.328895e+10,-1.862303e+32
1128,0,2.549266e+04,6.796034e+03,3.197971e+03,-1.862310e+32
1128,1,1.485496e+11,1.563632e+11,7.357894e+10,-1.862310e+32
1134,0,2.574716e+04,6.902184e+03,3.247921e+03,-1.862316e+32
1134,1,1.477574e+11,1.569762e+11,7.386740e+10,-1.862316e+32
1140,0,2.600266e+04,7.009389e+03,3.298368e+03,-1.862323e+32
1140,1,1.469621e+11,1.575859e+11,7.415430e+10,-1.862323e+32
1146,0,2.625915e+04,7.117656e+03,3.349314e+03,-1.862329e+32
1146,1,1.461638e+11,1.581923e+11,7.443965e+10,-1.862329e+32
1152,0,2.651662e+04,7.226986e+03,3.400761e+03,-1.862336e+32
1152,1,1.453624e+11,1.587954e+11,7.472345e+10,-1.862336e+32
1158,0,2.677507e+04,7.337385e+03,3.452711e+03,-1.862342e+32
1158,1,1.445579e+11,1.593952e+11,7.500568e+10,-1.862342e+32
1164,0,2.703449e+04,7.448856e+03,3.505166e+03,-1.862349e+32
1164,1,1.437504e+11,1.599916e+11,7.528634e+10,-1.862349e+32
1170,0,2.729487e+04,7.561404e+03,3.558127e+03,-1.862355e+32
1170,1,1.429399e+11,1.605847e+11,7.556542e+10,-1.862355e+32
1176,0,2.755622e+04,7.675032e+03,3.611596e+03,-1.862362e+32
1176,1,1.421264e+11,1.611744e+11,7.584292e+10,-1.862362e+32
1182,0,2.781852e+04,7.789744e+03,3.665575e+03,-1.862368e+32
1182,1,1.413100e+11,1.617607e+11,7.611883e+10,-1.862368e+32
1188,0,2.808177e+04,7.905545e+03,3.720067e+03,-1.862375e+32
1188,1,1.404905e+11,1.623437e+11,7.639314e+10,-1.862375e+32
1194,0,2.834597e+04,8.022438e+03,3.775073e+03,-1.862381e+32
1194,1,1.396682e+11,1.629232e+11,7.666586e+10,-1.862381e+32
1200,0,2.861111e+04,8.140427e+03,3.830594e+03,-1.862388e+32
1200,1,1.388429e+11,1.634994e+11,7.693697e+10,-1.862388e+32
1206,0,2.887717e+04,8.259517e+03,3.886633e+03,-1.862394e+32
1206,1,1.380147e+11,1.640721e+11,7.720647e+10,-1.862394e+32
1212,0,2.914417e+04,8.379710e+03,3.943192e+03,-1.862401e+32
1212,1,1.371836e+11,1.646414e+11,7.747436e+10,-1.862401e+32
1218,0,2.941209e+04,8.501011e+03,4.000272e+03,-1.862407e+32
1218,1,1.363497e+11,1.652072e+11,7.774062e+10,-1.862407e+32
1224,0,2.968093e+04,8.623423e+03,4.057875e+03,-1.862414e+32
1224,1,1.355129e+11,1.657696e+11,7.800525e+10,-1.862414e+32
1230,0,2.995067e+04,8.746951e+03,4.116003e+03,-1.862420e+32
1230,1,1.346733e+11,1.663285e+11,7.826825e+10,-1.862420e+32
1236,0,3.022132e+04,8.871597e+03,4.174657e+03,-1.862427e+32
1236,1,1.338308e+11,1.668839e+11,7.852961e+10,-1.862427e+32
1242,0,3.049288e+04,8.997367e+03,4.233840e+03,-1.862433e+32
1242,1,1.329856e+11,1.674358e+11,7.878933e+10,-1.862433e+32
1248,0,3.076532e+04,9.124263e+03,4.293552e+03,-1.862440e+32
1248,1,1.321375e+11,1.679843e+11,7.904739e+10,-1.862440e+32
1254,0,3.103866e+04,9.252289e+03,4.353797e+03,-1.862446e+32
1254,1,1.312867e+11,1.685292e+11,7.930380e+10,-1.862446e+32
1260,0,3.131287e+04,9.381450e+03,4.414575e+03,-1.862453e+32
1260,1,1.304332e+11,1.690705e+11,7.955855e+10,-1.862453e+32
1266,0,3.158797e+04,9.511747e+03,4.475889e+03,-1.862459e+32
1266,1,1.295769e+11,1.696084e+11,7.981163e+10,-1.862459e+32
1272,0,3.186393e+04,9.643186e+03,4.537739e+03,-1.862466e+32
1272,1,1.287179e+11,1.701426e+11,8.006304e+10,-1.862466e+32
1278,0,3.214076e+04,9.775770e+03,4.600128e+03,-1.862472e+32
1278,1,1.278562e+11,1.706733e+11,8.031278e+10,-1.862472e+32
1284,0,3.241845e+04,9.909502e+03,4.663058e+03,-1.862479e+32
1284,1,1.269919e+11,1.712005e+11,8.056083e+10,-1.862479e+32
1290,0,3.269699e+04,1.004439e+04,4.726529e+03,-1.862485e+32
1290,1,1.261248e+11,1.717240e+11,8.080720e+10,-1.862485e+32
1296,0,3.297639e+04,1.018043e+04,4.790544e+03,-1.862492e+32
1296,1,1.252552e+11,1.722440e+11,8.105187e+10,-1.862492e+32
1302,0,3.325662e+04,1.031762e+04,4.855105e+03,-1.862498e+32
1302,1,1.243829e+11,1.727603e+11,8.129485e+10,-1.862498e+32
1308,0,3.353769e+04,1.045598e+04,4.920212e+03,-1.862505e+32
1308,1,1.235080e+11,1.732731e+11,8.153612e+10,-1.862505e+32
1314,0,3.381959e+04,1.059551e+04,4.985869e+03,-1.862511e+32
1314,1,1.226306e+11,1.737822e+11,8.177569e+10,-1.862511e+32
1320,0,3.410231e+04,1.073621e+04,5.052075e+03,-1.862518e+32
1320,1,1.217506e+11,1.742876e+11,8.201354e+10,-1.862518e+32
1326,0,3.438585e+04,1.087807e+04,5.118833e+03,-1.862524e+32
1326,1,1.208680e+11,1.747895e+11,8.224967e+10,-1.862524e+32
1332,0,3.467021e+04,1.102112e+04,5.186145e+03,-1.862531e+32
1332,1,1.199829e+11,1.752876e+11,8.248409e+10,-1.862531e+32
1338,0,3.495537e+04,1.116534e+04,5.254011e+03,-1.862537e+32
1338,1,1.190953e+11,1.757821e+11,8.271677e+10,-1.862537e+32
1344,0,3.524133e+04,1.131075e+04,5.322434e+03,-1.862544e+32
1344,1,1.182051e+11,1.762729e+11,8.294773e+10,-1.862544e+32
1350,0,3.552809e+04,1.145734e+04,5.391415e+03,-1.862550e+32
1350,1,1.173126e+11,1.767600e+11,8.317694e+10,-1.862550e+32
1356,0,3.581564e+04,1.160512e+04,5.460956e+03,-1.862557e+32
1356,1,1.164175e+11,1.772434e+11,8.340441e+10,-1.862557e+32
1362,0,3.610396e+04,1.175410e+04,5.531058e+03,-1.862563e+32
1362,1,1.155201e+11,1.777231e+11,8.363014e+10,-1.862563e+32
1368,0,3.639307e+04,1.190427e+04,5.601723e+03,-1.862570e+32
1368,1,1.146202e+11,1.781991e+11,8.385412e+10,-1.862570e+32
1374,0,3.668294e+04,1.205564e+04,5.672952e+03,-1.862576e+32
1374,1,1.137179e+11,1.786713e+11,8.407634e+10,-1.862576e+32
1380,0,3.697358e+04,1.220821e+04,5.744746e+03,-1.862583e+32
1380,1,1.128132e+11,1.791398e+11,8.429680e+10,-1.862583e+32
1386,0,3.726498e+04,1.236198e+04,5.817108e+03,-1.862589e+32
1386,1,1.119062e+11,1.796046e+11,8.451549e+10,-1.862589e+32
1392,0,3.755713e+04,1.251697e+04,5.890039e+03,-1.862596e+32
1392,1,1.109968e+11,1.800655e+11,8.473241e+10,-1.862596e+32
1398,0,3.785003e+04,1.267317e+04,5.963539e+03,-1.862602e+32
1398,1,1.100851e+11,1.805228e+11,8.494756e+10,-1.862602e+32
1404,0,3.814367e+04,1.283058e+04,6.037612e+03,-1.862608e+32
1404,1,1.091711e+11,1.809762e+11,8.516093e+10,-1.862608e+32
1410,0,3.843804e+04,1.298921e+04,6.112257e+03,-1.862615e+32
1410,1,1.082548e+11,1.814258e+11,8.537251e+10,-1.862615e+32
1416,0,3.873314e+04,1.314906e+04,6.187476e+03,-1.862621e+32
1416,1,1.073363e+11,1.818717e+11,8.558231e+10,-1.862621e+32
1422,0,3.902896e+04,1.331013e+04,6.263272e+03,-1.862628e+32
1422,1,1.064155e+11,1.823137e+11,8.579032e+10,-1.862628e+32
1428,0,3.932549e+04,1.347243e+04,6.339645e+03,-1.862634e+32
1428,1,1.054925e+11,1.827519e+11,8.599653e+10,-1.862634e+32
1434,0,3.962274e+04,1.363596e+04,6.416596e+03,-1.862641e+32
1434,1,1.045673e+11,1.831863e+11,8.620093e+10,-1.862641e+32
1440,0,3.992068e+04,1.380072e+04,6.494127e+03,-1.862647e+32
1440,1,1.036398e+11,1.836169e+11,8.640353e+10,-1.862647e+32
1446,0,4.021933e+04,1.396672e+04,6.572240e+03,-1.862654e+32
1446,1,1.027103e+11,1.840436e+11,8.660433e+10,-1.862654e+32
1452,0,4.051866e+04,1.413396e+04,6.650936e+03,-1.862660e+32
1452,1,1.017785e+11,1.844664e+11,8.680331e+10,-1.862660e+32
1458,0,4.081868e+04,1.430244e+04,6.730215e+03,-1.862667e+32
1458,1,1.008447e+11,1.848854e+11,8.700047e+10,-1.862667e+32
1464,0,4.111938e+04,1.447216e+04,6.810080e+03,-1.862673e+32
1464,1,9.990870e+10,1.853005e+11,8.719580e+10,-1.862673e+32
1470,0,4.142075e+04,1.464313e+04,6.890532e+03,-1.862680e+32
1470,1,9.897064e+10,1.857117e+11,8.738932e+10,-1.862680e+32
1476,0,4.172278e+04,1.481534e+04,6.971572e+03,-1.862686e+32
1476,1,9.803050e+10,1.861191e+11,8.758100e+10,-1.862686e+32
1482,0,4.202547e+04,1.498881e+04,7.053201e+03,-1.862693e+32
1482,1,9.708832e+10,1.865225e+11,8.777084e+10,-1.862693e+32
1488,0,4.232882e+04,1.516354e+04,7.135420e+03,-1.862699e+32
1488,1,9.614410e+10,1.869221e+11,8.795885e+10,-1.862699e+32
1494,0,4.263281e+04,1.533952e+04,7.218232e+03,-1.862706e+32
1494,1,9.519788e+10,1.873177e+11,8.814502e+10,-1.862706e+32
1500,0,4.293744e+04,1.551677e+04,7.301637e+03,-1.862712e+32
1500,1,9.424966e+10,1.877094e+11,8.832934e+10,-1.862712e+32
1506,0,4.324271e+04,1.569527e+04,7.385636e+03,-1.862719e+32
1506,1,9.329947e+10,1.880972e+11,8.851181e+10,-1.862719e+32
1512,0,4.354860e+04,1.587505e+04,7.470230e+03,-1.862725e+32
1512,1,9.234732e+10,1.884810e+11,8.869243e+10,-1.862725e+32
1518,0,4.385511e+04,1.605609e+04,7.555422e+03,-1.862732e+32
1518,1,9.139325e+10,1.888609e+11,8.887118e+10,-1.862732e+32
1524,0,4.416224e+04,1.623840e+04,7.641211e+03,-1.862738e+32
1524,1,9.043726e+10,1.892368e+11,8.904808e+10,-1.862738e+32
1530,0,4.446997e+04,1.642199e+04,7.727600e+03,-1.862745e+32
1530,1,8.947938e+10,1.896088e+11,8.922311e+10,-1.862745e+32
1536,0,4.477831e+04,1.660685e+04,7.814589e+03,-1.862751e+32
1536,1,8.851963e+10,1.899768e+11,8.939628e+10,-1.862751e+32
1542,0,4.508724e+04,1.679299e+04,7.902179e+03,-1.862758e+32
1542,1,8.755802e+10,1.903408e+11,8.956757e+10,-1.862758e+32
1548,0,4.539676e+04,1.698041e+04,7.990373e+03,-1.862764e+32
1548,1,8.659458e+10,1.907008e+11,8.973698e+10,-1.862764e+32
1554,0,4.570687e+04,1.716911e+04,8.079170e+03,-1.862771e+32
1554,1,8.562934e+10,1.910568e+11,8.990452e+10,-1.862771e+32
1560,0,4.601754e+04,1.735910e+04,8.168572e+03,-1.862777e+32
1560,1,8.466230e+10,1.914089e+11,9.007017e+10,-1.862777e+32
1566,0,4.632879e+04,1.755038e+04,8.258580e+03,-1.862784e+32
1566,1,8.369348e+10,1.917569e+11,9.023393e+10,-1.862784e+32
1572,0,4.664060e+04,1.774294e+04,8.349196e+03,-1.862790e+32
1572,1,8.272292e+10,1.921009e+11,9.039581e+10,-1.862790e+32
1578,0,4.695297e+04,1.793680e+04,8.440420e+03,-1.862797e+32
1578,1,8.175063e+10,1.924409e+11,9.055579e+10,-1.862797e+32
1584,0,4.726588e+04,1.813196e+04,8.532253e+03,-1.862803e+32
1584,1,8.077662e+10,1.927768e+11,9.071388e+10,-1.862803e+32
1590,0,4.757934e+04,1.832841e+04,8.624697e+03,-1.862810e+32
1590,1,7.980093e+10,1.931087e+11,9.087006e+10,-1.862810e+32
1596,0,4.789333e+04,1.852617e+04,8.717752e+03,-1.862816e+32
1596,1,7.882357e+10,1.934366e+11,9.102434e+10,-1.862816e+32
1602,0,4.820786e+04,1.872522e+04,8.811419e+03,-1.862823e+32
1602,1,7.784455e+10,1.937604e+11,9.117672e+10,-1.862823e+32
1608,0,4.852291e+04,1.892558e+04,8.905701e+03,-1.862829e+32
1608,1,7.686391e+10,1.940801e+11,9.132718e+10,-1.862829e+32
1614,0,4.883847e+04,1.912724e+04,9.000596e+03,-1.862836e+32
1614,1,7.588166e+10,1.943958e+11,9.147573e+10,-1.862836e+32
1620,0,4.915454e+04,1.933021e+04,9.096108e+03,-1.862842e+32
1620,1,7.489783e+10,1.947074e+11,9.162237e+10,-1.862842e+32
1626,0,4.947112e+04,1.953450e+04,9.192236e+03,-1.862849e+32
1626,1,7.391242e+10,1.950150e+11,9.176709e+10,-1.862849e+32
1632,0,4.978820e+04,1.974009e+04,9.288981e+03,-1.862855e+32
1632,1,7.292547e+10,1.953184e+11,9.190988e+10,-1.862855e+32
1638,0,5.010576e+04,1.994700e+04,9.386345e+03,-1.862862e+32
1638,1,7.193700e+10,1.956178e+11,9.205075e+10,-1.862862e+32
1644,0,5.042381e+04,2.015523e+04,9.484329e+03,-1.862868e+32
1644,1,7.094702e+10,1.959131e+11,9.218969e+10,-1.862868e+32
1650,0,5.074233e+04,2.036477e+04,9.582933e+03,-1.862875e+32
1650,1,6.995555e+10,1.962042e+11,9.232670e+10,-1.862875e+32
1656,0,5.106133e+04,2.057563e+04,9.682158e+03,-1.862881e+32
1656,1,6.896262e+10,1.964913e+11,9.246178e+10,-1.862881e+32
1662,0,5.138079e+04,2.078782e+04,9.782006e+03,-1.862888e+32
1662,1,6.796825e+10,1.967742e+11,9.259492e+10,-1.862888e+32
1668,0,5.170070e+04,2.100133e+04,9.882476e+03,-1.862894e+32
1668,1,6.697246e+10,1.970530e+11,9.272611e+10,-1.862894e+32
1674,0,5.202107e+04,2.121617e+04,9.983571e+03,-1.862901e+32
1674,1,6.597527e+10,1.973277e+11,9.285537e+10,-1.862901e+32
1680,0,5.234188e+04,2.143233e+04,1.008529e+04,-1.862907e+32
1680,1,6.497669e+10,1.975983e+11,9.298268e+10,-1.862907e+32
1686,0,5.266312e+04,2.164983e+04,1.018764e+04,-1.862914e+32
1686,1,6.397676e+10,1.978647e+11,9.310805e+10,-1.862914e+32
1692,0,5.298480e+04,2.186866e+04,1.029061e+04,-1.862920e+32
1692,1,6.297549e+10,1.981269e+11,9.323146e+10,-1.862920e+32
1698,0,5.330690e+04,2.208882e+04,1.039421e+04,-1.862927e+32
1698,1,6.197290e+10,1.983851e+11,9.335292e+10,-1.862927e+32
1704,0,5.362941e+04,2.231031e+04,1.049844e+04,-1.862933e+32
1704,1,6.096901e+10,1.986390e+11,9.347243e+10,-1.862933e+32
1710,0,5.395234e+04,2.253314e+04,1.060329e+04,-1.862940e+32
1710,1,5.996385e+10,1.988888e+11,9.358997e+10,-1.862940e+32
1716,0,5.427567e+04,2.275731e+04,1.070878e+04,-1.862946e+32
1716,1,5.895744e+10,1.991344e+11,9.370556e+10,-1.862946e+32
1722,0,5.459939e+04,2.298282e+04,1.081490e+04,-1.862953e+32
1722,1,5.794979e+10,1.993759e+11,9.381918e+10,-1.862953e+32
1728,0,5.492350e+04,2.320968e+04,1.092164e+04,-1.862959e+32
1728,1,5.694093e+10,1.996132e+11,9.393084e+10,-1.862959e+32
1734,0,5.524800e+04,2.343787e+04,1.102903e+04,-1.862966e+32
1734,1,5.593088e+10,1.998463e+11,9.404053e+10,-1.862966e+32
1740,0,5.557287e+04,2.366741e+04,1.113704e+04,-1.862972e+32
1740,1,5.491965e+10,2.000752e+11,9.414825e+10,-1.862972e+32
1746,0,5.589811e+04,2.389830e+04,1.124569e+04,-1.862979e+32
1746,1,5.390728e+10,2.002999e+11,9.425400e+10,-1.862979e+32
1752,0,5.622372e+04,2.413054e+04,1.135497e+04,-1.862985e+32
1752,1,5.289379e+10,2.005205e+11,9.435777e+10,-1.862985e+32
1758,0,5.654967e+04,2.436412e+04,1.146489e+04,-1.862992e+32
1758,1,5.187918e+10,2.007368e+11,9.445956e+10,-1.862992e+32
1764,0,5.687598e+04,2.459906e+04,1.157544e+04,-1.862998e+32
1764,1,5.086349e+10,2.009489e+11,9.455938e+10,-1.862998e+32
1770,0,5.720263e+04,2.483535e+04,1.168663e+04,-1.863005e+32
1770,1,4.984674e+10,2.011568e+11,9.465722e+10,-1.863005e+32
1776,0,5.752961e+04,2.507299e+04,1.179845e+04,-1.863011e+32
1776,1,4.882895e+10,2.013605e+11,9.475307e+10,-1.863011e+32
1782,0,5.785693e+04,2.531199e+04,1.191092e+04,-1.863018e+32
1782,1,4.781013e+10,2.015600e+11,9.484694e+10,-1.863018e+32
1788,0,5.818456e+04,2.555234e+04,1.202402e+04,-1.863024e+32
1788,1,4.679032e+10,2.017553e+11,9.493882e+10,-1.863024e+32
1794,0,5.851251e+04,2.579406e+04,1.213776e+04,-1.863031e+32
1794,1,4.576952e+10,2.019463e+11,9.502871e+10,-1.863031e+32
1800,0,5.884076e+04,2.603713e+04,1.225214e+04,-1.863037e+32
1800,1,4.474777e+10,2.021331e+11,9.511661e+10,-1.863037e+32
1806,0,5.916932e+04,2.628156e+04,1.236716e+04,-1.863044e+32
1806,1,4.372509e+10,2.023157e+11,9.520252e+10,-1.863044e+32
1812,0,5.949817e+04,2.652736e+04,1.248283e+04,-1.863050e+32
1812,1,4.270148e+10,2.024940e+11,9.528644e+10,-1.863050e+32
1818,0,5.982730e+04,2.677451e+04,1.259913e+04,-1.863057e+32
1818,1,4.167699e+10,2.026681e+11,9.536835e+10,-1.863057e+32
1824,0,6.015672e+04,2.702303e+04,1.271607e+04,-1.863063e+32
1824,1,4.065163e+10,2.028379e+11,9.544827e+10,-1.863063e+32
1830,0,6.048641e+04,2.727292e+04,1.283366e+04,-1.863070e+32
1830,1,3.962541e+10,2.030035e+11,9.552619e+10,-1.863070e+32
1836,0,6.081636e+04,2.752417e+04,1.295189e+04,-1.863076e+32
1836,1,3.859837e+10,2.031648e+11,9.560211e+10,-1.863076e+32
1842,0,6.114658e+04,2.777679e+04,1.307077e+04,-1.863083e+32
1842,1,3.757052e+10,2.033219e+11,9.567602e+10,-1.863083e+32
1848,0,6.147704e+04,2.803078e+04,1.319029e+04,-1.863089e+32
1848,1,3.654188e+10,2.034747e+11,9.574794e+10,-1.863089e+32
1854,0,6.180775e+04,2.828614e+04,1.331045e+04,-1.863096e+32
1854,1,3.551248e+10,2.036233e+11,9.581784e+10,-1.863096e+32
1860,0,6.213870e+04,2.854287e+04,1.343126e+04,-1.863102e+32
1860,1,3.448234e+10,2.037676e+11,9.588574e+10,-1.863102e+32
1866,0,6.246989e+04,2.880097e+04,1.355271e+04,-1.863108e+32
1866,1,3.345148e+10,2.039076e+11,9.595162e+10,-1.863108e+32
1872,0,6.280129e+04,2.906044e+04,1.367481e+04,-1.863115e+32
1872,1,3.241992e+10,2.040433e+11,9.601550e+10,-1.863115e+32
1878,0,6.313292e+04,2.932129e+04,1.379755e+04,-1.863121e+32
1878,1,3.138768e+10,2.041748e+11,9.607737e+10,-1.863121e+32
1884,0,6.346475e+04,2.958351e+04,1.392094e+04,-1.863128e+32
1884,1,3.035479e+10,2.043020e+11,9.613722e+10,-1.863128e+32
1890,0,6.379679e+04,2.984711e+04,1.404498e+04,-1.863134e+32
1890,1,2.932126e+10,2.044249e+11,9.619506e+10,-1.863134e+32
1896,0,6.412903e+04,3.011208e+04,1.416967e+04,-1.863141e+32
1896,1,2.828712e+10,2.045435e+11,9.625088e+10,-1.863141e+32
1902,0,6.446145e+04,3.037843e+04,1.429500e+04,-1.863147e+32
1902,1,2.725239e+10,2.046579e+11,9.630469e+10,-1.863147e+32
1908,0,6.479406e+04,3.064616e+04,1.442099e+04,-1.863154e+32
1908,1,2.621708e+10,2.047679e+11,9.635648e+10,-1.863154e+32
1914,0,6.512684e+04,3.091526e+04,1.454762e+04,-1.863160e+32
1914,1,2.518124e+10,2.048737e+11,9.640624e+10,-1.863160e+32
1920,0,6.545980e+04,3.118575e+04,1.467490e+04,-1.863167e+32
1920,1,2.414486e+10,2.049752e+11,9.645399e+10,-1.863167e+32
1926,0,6.579291e+04,3.145761e+04,1.480283e+04,-1.863173e+32
1926,1,2.310798e+10,2.050723e+11,9.649972e+10,-1.863173e+32
1932,0,6.612618e+04,3.173086e+04,1.493141e+04,-1.863180e+32
1932,1,2.207062e+10,2.051652e+11,9.654343e+10,-1.863180e+32
1938,0,6.645960e+04,3.200549e+04,1.506064e+04,-1.863186e+32
1938,1,2.103280e+10,2.052538e+11,9.658511e+10,-1.863186e+32
1944,0,6.679316e+04,3.228149e+04,1.519052e+04,-1.863193e+32
1944,1,1.999454e+10,2.053381e+11,9.662477e+10,-1.863193e+32
1950,0,6.712685e+04,3.255888e+04,1.532105e+04,-1.863199e+32
1950,1,1.895586e+10,2.054181e+11,9.666240e+10,-1.863199e+32
1956,0,6.746067e+04,3.283766e+04,1.545223e+04,-1.863206e+32
1956,1,1.791679e+10,2.054937e+11,9.669801e+10,-1.863206e+32
1962,0,6.779461e+04,3.311781e+04,1.558406e+04,-1.863212e+32
1962,1,1.687734e+10,2.055651e+11,9.673160e+10,-1.863212e+32
1968,0,6.812866e+04,3.339935e+04,1.571654e+04,-1.863219e+32
1968,1,1.583755e+10,2.056322e+11,9.676315e+10,-1.863219e+32
1974,0,6.846282e+04,3.368228e+04,1.584968e+04,-1.863225e+32
1974,1,1.479742e+10,2.056949e+11,9.679268e+10,-1.863225e+32
1980,0,6.879708e+04,3.396659e+04,1.598346e+04,-1.863232e+32
1980,1,1.375698e+10,2.057534e+11,9.682018e+10,-1.863232e+32
1986,0,6.913143e+04,3.425228e+04,1.611790e+04,-1.863238e+32
1986,1,1.271626e+10,2.058075e+11,9.684565e+10,-1.863238e+32
1992,0,6.946586e+04,3.453936e+04,1.625299e+04,-1.863245e+32
1992,1,1.167527e+10,2.058573e+11,9.686909e+10,-1.863245e+32
1998,0,6.980038e+04,3.482783e+04,1.638873e+04,-1.863251e+32
1998,1,1.063404e+10,2.059028e+11,9.689050e+10,-1.863251e+32
2004,0,7.013496e+04,3.511768e+04,1.652513e+04,-1.863258e+32
2004,1,9.592588e+09,2.059440e+11,9.690988e+10,-1.863258e+32
2010,0,7.046961e+04,3.540892e+04,1.666217e+04,-1.863264e+32
2010,1,8.550937e+09,2.059809e+11,9.692723e+10,-1.863264e+32
2016,0,7.080431e+04,3.570155e+04,1.679987e+04,-1.863271e+32
2016,1,7.509109e+09,2.060134e+11,9.694255e+10,-1.863271e+32
2022,0,7.113907e+04,3.599556e+04,1.693822e+04,-1.863277e+32
2022,1,6.467126e+09,2.060417e+11,9.695584e+10,-1.863277e+32
2028,0,7.147387e+04,3.629096e+04,1.707723e+04,-1.863284e+32
2028,1,5.425008e+09,2.060656e+11,9.696710e+10,-1.863284e+32
2034,0,7.180870e+04,3.658775e+04,1.721689e+04,-1.863290e+32
2034,1,4.382779e+09,2.060852e+11,9.697632e+10,-1.863290e+32
2040,0,7.214356e+04,3.688592e+04,1.735720e+04,-1.863297e+32
2040,1,3.340460e+09,2.061005e+11,9.698351e+10,-1.863297e+32
2046,0,7.247845e+04,3.718548e+04,1.749816e+04,-1.863303e+32
2046,1,2.298072e+09,2.061114e+11,9.698867e+10,-1.863303e+32
2052,0,7.281335e+04,3.748643e+04,1.763978e+04,-1.863310e+32
2052,1,1.255639e+09,2.061181e+11,9.699180e+10,-1.863310e+32
2058,0,7.314825e+04,3.778877e+04,1.778205e+04,-1.863316e+32
2058,1,2.131804e+08,2.061204e+11,9.699289e+10,-1.863316e+32
2064,0,7.348316e+04,3.809250e+04,1.792497e+04,-1.863323e+32
2064,1,-8.292805e+08,2.061184e+11,9.699195e+10,-1.863323e+32
2070,0,7.381806e+04,3.839761e+04,1.806854e+04,-1.863329e+32
2070,1,-1.871722e+09,2.061121e+11,9.698898e+10,-1.863329e+32
2076,0,7.415295e+04,3.870411e+04,1.821277e+04,-1.863336e+32
2076,1,-2.914123e+09,2.061014e+11,9.698397e+10,-1.863336e+32
2082,0,7.448782e+04,3.901200e+04,1.835765e+04,-1.863342e+32
2082,1,-3.956461e+09,2.060865e+11,9.697694e+10,-1.863342e+32
2088,0,7.482266e+04,3.932128e+04,1.850319e+04,-1.863349e+32
2088,1,-4.998714e+09,2.060672e+11,9.696787e+10,-1.863349e+32
2094,0,7.515747e+04,3.963194e+04,1.864938e+04,-1.863355e+32
2094,1,-6.040860e+09,2.060436e+11,9.695676e+10,-1.863355e+32
2100,0,7.549224e+04,3.994399e+04,1.879622e+04,-1.863362e+32
2100,1,-7.082878e+09,2.060157e+11,9.694363e+10,-1.863362e+32
2106,0,7.582695e+04,4.025743e+04,1.894371e+04,-1.863368e+32
2106,1,-8.124746e+09,2.059835e+11,9.692846e+10,-1.863368e+32
2112,0,7.616162e+04,4.057226e+04,1.909185e+04,-1.863375e+32
2112,1,-9.166441e+09,2.059469e+11,9.691126e+10,-1.863375e+32
2118,0,7.649622e+04,4.088847e+04,1.924065e+04,-1.863381e+32
2118,1,-1.020794e+10,2.059061e+11,9.689204e+10,-1.863381e+32
2124,0,7.683075e+04,4.120607e+04,1.939010e+04,-1.863388e+32
2124,1,-1.124923e+10,2.058609e+11,9.687078e+10,-1.863388e+32
2130,0,7.716520e+04,4.152505e+04,1.954021e+04,-1.863394e+32
2130,1,-1.229028e+10,2.058114e+11,9.684749e+10,-1.863394e+32
2136,0,7.749957e+04,4.184542e+04,1.969096e+04,-1.863401e+32
2136,1,-1.333107e+10,2.057576e+11,9.682217e+10,-1.863401e+32
2142,0,7.783385e+04,4.216718e+04,1.984237e+04,-1.863407e+32
2142,1,-1.437157e+10,2.056995e+11,9.679482e+10,-1.863407e+32
2148,0,7.816804e+04,4.249032e+04,1.999443e+04,-1.863414e+32
2148,1,-1.541178e+10,2.056370e+11,9.676544e+10,-1.863414e+32
2154,0,7.850212e+04,4.281485e+04,2.014714e+04,-1.863420e+32
2154,1,-1.645166e+10,2.055703e+11,9.673403e+10,-1.863420e+32
2160,0,7.883608e+04,4.314076e+04,2.030050e+04,-1.863427e+32
2160,1,-1.749119e+10,2.054992e+11,9.670060e+10,-1.863427e+32
2166,0,7.916993e+04,4.346805e+04,2.045451e+04,-1.863433e+32
2166,1,-1.853036e+10,2.054239e+11,9.666514e+10,-1.863433e+32
2172,0,7.950366e+04,4.379673e+04,2.060918e+04,-1.863440e+32
2172,1,-1.956913e+10,2.053442e+11,9.662765e+10,-1.863440e+32
2178,0,7.983725e+04,4.412679e+04,2.076449e+04,-1.863446e+32
2178,1,-2.060749e+10,2.052602e+11,9.658814e+10,-1.863446e+32
2184,0,8.017070e+04,4.445824e+04,2.092046e+04,-1.863453e+32
2184,1,-2.164542e+10,2.051720e+11,9.654660e+10,-1.863453e+32
2190,0,8.050401e+04,4.479106e+04,2.107707e+04,-1.863459e+32
2190,1,-2.268289e+10,2.050794e+11,9.650304e+10,-1.863459e+32
2196,0,8.083716e+04,4.512527e+04,2.123434e+04,-1.863466e+32
2196,1,-2.371989e+10,2.049825e+11,9.645746e+10,-1.863466e+32
2202,0,8.117015e+04,4.546085e+04,2.139225e+04,-1.863472e+32
2202,1,-2.475639e+10,2.048814e+11,9.640985e+10,-1.863472e+32
2208,0,8.150298e+04,4.579782e+04,2.155082e+04,-1.863479e+32
2208,1,-2.579236e+10,2.047759e+11,9.636022e+10,-1.863479e+32
2214,0,8.183563e+04,4.613616e+04,2.171003e+04,-1.863485e+32
2214,1,-2.682779e+10,2.046661e+11,9.630858e+10,-1.863485e+32
2220,0,8.216810e+04,4.647589e+04,2.186989e+04,-1.863492e+32
2220,1,-2.786266e+10,2.045521e+11,9.625491e+10,-1.863492e+32
